lat,lon,score,place,url
43.36999999999999,-79.09500000000008,0,,https://www.walkscore.com/score/loc/lat=43.370000/lng=-79.095000
43.36999999999999,-79.06000000000009,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.370000/lng=-79.060000
43.36999999999999,-78.9200000000001,0,Wilson NY,https://www.walkscore.com/score/loc/lat=43.370000/lng=-78.920000
43.36999999999999,-78.9550000000001,0,Wilson NY,https://www.walkscore.com/score/loc/lat=43.370000/lng=-78.955000
43.40499999999999,-79.86500000000001,1,"4471 Escarpment Drive, Burlington ON",https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.865000
43.40499999999999,-79.79500000000002,57,"2287 Orchard Road, Burlington ON",https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.795000
43.36999999999999,-79.02500000000009,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.370000/lng=-79.025000
43.40499999999999,-79.83000000000001,21,"Express Toll Route, Burlington ON",https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.830000
43.40499999999999,-79.9,1,Burlington ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.900000
43.40499999999999,-79.72500000000002,44,"515 Vanguard Crescent, Oakville ON",https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.725000
43.40499999999999,-79.69000000000003,7,"Waterfront Trail, Oakville ON",https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.690000
43.40499999999999,-79.76000000000002,17,Oakville ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.760000
43.40499999999999,-79.51500000000004,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.515000
43.40499999999999,-79.55000000000004,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.550000
43.40499999999999,-79.58500000000004,0,Oakville ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.585000
43.40499999999999,-79.48000000000005,0,Regional Municipality of Niagara ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.480000
43.40499999999999,-79.62000000000003,0,Oakville ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.620000
43.40499999999999,-79.37500000000006,0,Regional Municipality of Niagara ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.375000
43.40499999999999,-79.41000000000005,0,Regional Municipality of Niagara ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.410000
43.40499999999999,-79.44500000000005,0,Regional Municipality of Niagara ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.445000
43.40499999999999,-79.27000000000007,0,Regional Municipality of Niagara ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.270000
43.40499999999999,-79.34000000000006,0,Regional Municipality of Niagara ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.340000
43.40499999999999,-79.23500000000007,0,Regional Municipality of Niagara ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.235000
43.40499999999999,-79.20000000000007,0,Regional Municipality of Niagara ON,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.200000
43.40499999999999,-79.09500000000008,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.095000
43.40499999999999,-79.06000000000009,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.060000
43.40499999999999,-79.13000000000008,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.130000
43.40499999999999,-79.02500000000009,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.405000/lng=-79.025000
43.40499999999999,-78.9900000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.405000/lng=-78.990000
43.40499999999999,-78.9550000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.405000/lng=-78.955000
43.40499999999999,-78.9200000000001,0,Wilson NY,https://www.walkscore.com/score/loc/lat=43.405000/lng=-78.920000
43.43999999999998,-79.86500000000001,1,"5448 Appleby Line, Burlington ON",https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.865000
43.43999999999998,-79.83000000000001,0,"5173 Bell School Line, Burlington ON",https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.830000
43.43999999999998,-79.79500000000002,0,"Express Toll Route, Oakville ON",https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.795000
43.43999999999998,-79.72500000000002,56,"1236 Bonnybank Court, Oakville ON",https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.725000
43.43999999999998,-79.76000000000002,60,"2338 Postmaster Drive, Oakville ON",https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.760000
43.43999999999998,-79.69000000000003,68,"331 Pinegrove Road, Oakville ON",https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.690000
43.43999999999998,-79.9,3,"6220 Walkers Line, Burlington ON",https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.900000
43.43999999999998,-79.65500000000003,8,"204 Front Street, Oakville ON",https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.655000
43.43999999999998,-79.55000000000004,0,"Dock Road, Oakville ON",https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.550000
43.43999999999998,-79.62000000000003,0,Oakville ON,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.620000
43.43999999999998,-79.58500000000004,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.585000
43.43999999999998,-79.48000000000005,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.480000
43.43999999999998,-79.51500000000004,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.515000
43.43999999999998,-79.34000000000006,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.340000
43.43999999999998,-79.41000000000005,0,Regional Municipality of Peel ON,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.410000
43.43999999999998,-79.44500000000005,0,Regional Municipality of Peel ON,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.445000
43.43999999999998,-79.37500000000006,0,Regional Municipality of Peel ON,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.375000
43.43999999999998,-79.30500000000006,0,Regional Municipality of Peel ON,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.305000
43.43999999999998,-79.27000000000007,0,Regional Municipality of Niagara ON,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.270000
43.43999999999998,-79.20000000000007,0,Regional Municipality of Niagara ON,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.200000
43.43999999999998,-79.13000000000008,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.130000
43.43999999999998,-79.16500000000008,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.165000
43.43999999999998,-79.06000000000009,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.060000
43.43999999999998,-79.09500000000008,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.095000
43.43999999999998,-78.9900000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.440000/lng=-78.990000
43.43999999999998,-79.02500000000009,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.440000/lng=-79.025000
43.47499999999998,-79.9,1,"5267 Derry Road, Milton ON",https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.900000
43.47499999999998,-79.86500000000001,3,Milton ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.865000
43.43999999999998,-78.9200000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.440000/lng=-78.920000
43.43999999999998,-78.9550000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.440000/lng=-78.955000
43.47499999999998,-79.72500000000002,36,"40 Inverhuron Trail, Oakville ON",https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.725000
43.47499999999998,-79.76000000000002,7,"Fourth Line, Oakville ON",https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.760000
43.47499999999998,-79.65500000000003,60,"1497 Devon Road, Oakville ON",https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.655000
43.47499999999998,-79.83000000000001,0,"Unnamed Road, Burlington ON",https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.830000
43.47499999999998,-79.79500000000002,0,"2026 Lower Baseline Road, Oakville ON",https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.795000
43.47499999999998,-79.69000000000003,41,"493 Grand Boulevard, Oakville ON",https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.690000
43.47499999999998,-79.58500000000004,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.585000
43.47499999999998,-79.55000000000004,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.550000
43.47499999999998,-79.51500000000004,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.515000
43.47499999999998,-79.62000000000003,5,"2436-2460 Carrington Pl, Oakville ON",https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.620000
43.47499999999998,-79.44500000000005,0,Regional Municipality of Peel ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.445000
43.47499999999998,-79.48000000000005,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.480000
43.47499999999998,-79.37500000000006,0,Regional Municipality of Peel ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.375000
43.47499999999998,-79.41000000000005,0,Regional Municipality of Peel ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.410000
43.47499999999998,-79.34000000000006,0,Regional Municipality of Peel ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.340000
43.47499999999998,-79.30500000000006,0,Regional Municipality of Peel ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.305000
43.47499999999998,-79.27000000000007,0,Regional Municipality of Peel ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.270000
43.47499999999998,-79.16500000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.165000
43.47499999999998,-79.23500000000007,0,Regional Municipality of Peel ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.235000
43.47499999999998,-79.20000000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.200000
43.47499999999998,-79.13000000000008,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.130000
43.47499999999998,-79.06000000000009,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.060000
43.47499999999998,-79.02500000000009,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.025000
43.47499999999998,-79.09500000000008,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.475000/lng=-79.095000
43.47499999999998,-78.9900000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.475000/lng=-78.990000
43.47499999999998,-78.9550000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.475000/lng=-78.955000
43.50999999999998,-79.83000000000001,40,"Louis St Laurent Avenue, Milton ON",https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.830000
43.50999999999998,-79.86500000000001,69,Milton ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.865000
43.47499999999998,-78.9200000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.475000/lng=-78.920000
43.50999999999998,-79.9,17,"3090 Steeles Avenue West, Milton ON",https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.900000
43.50999999999998,-79.79500000000002,0,"5511 Fifth Line, Milton ON",https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.795000
43.50999999999998,-79.76000000000002,2,"323 East Lower Base Line, Milton ON",https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.760000
43.50999999999998,-79.65500000000003,59,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.655000
43.50999999999998,-79.62000000000003,38,"937 Fletcher Valley Crescent, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.620000
43.50999999999998,-79.69000000000003,36,"Ontario 403, Oakville ON",https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.690000
43.50999999999998,-79.58500000000004,0,"466 Rattray Park Drive, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.585000
43.50999999999998,-79.72500000000002,0,"1158 Burnhamthorpe Road East, Oakville ON",https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.725000
43.50999999999998,-79.55000000000004,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.550000
43.50999999999998,-79.44500000000005,1,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.445000
43.50999999999998,-79.51500000000004,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.515000
43.50999999999998,-79.30500000000006,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.305000
43.50999999999998,-79.48000000000005,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.480000
43.50999999999998,-79.41000000000005,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.410000
43.50999999999998,-79.27000000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.270000
43.50999999999998,-79.37500000000006,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.375000
43.50999999999998,-79.23500000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.235000
43.50999999999998,-79.34000000000006,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.340000
43.50999999999998,-79.20000000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.200000
43.50999999999998,-79.13000000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.130000
43.50999999999998,-79.16500000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.165000
43.50999999999998,-79.09500000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.095000
43.50999999999998,-79.06000000000009,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.060000
43.50999999999998,-79.02500000000009,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.510000/lng=-79.025000
43.50999999999998,-78.9550000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.510000/lng=-78.955000
43.50999999999998,-78.9900000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.510000/lng=-78.990000
43.54499999999997,-79.9,4,"8465 Boston Church Road, Milton ON",https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.900000
43.54499999999997,-79.83000000000001,1,"7163 Sixth Line, Milton ON",https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.830000
43.54499999999997,-79.86500000000001,35,"Regional Road 4, Halton Hills ON",https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.865000
43.50999999999998,-78.9200000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.510000/lng=-78.920000
43.54499999999997,-79.72500000000002,66,"3285 Respond Road, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.725000
43.54499999999997,-79.79500000000002,13,"6404 Trafalgar Road, Milton ON",https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.795000
43.54499999999997,-79.76000000000002,1,"Express Toll Route, Milton ON",https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.760000
43.54499999999997,-79.62000000000003,31,"952 Vanier Drive, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.620000
43.54499999999997,-79.69000000000003,67,"3996 Rolling Valley Drive, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.690000
43.54499999999997,-79.65500000000003,43,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.655000
43.54499999999997,-79.55000000000004,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.550000
43.54499999999997,-79.51500000000004,0,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.515000
43.54499999999997,-79.58500000000004,68,"Mississauga Road South, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.585000
43.54499999999997,-79.48000000000005,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.480000
43.54499999999997,-79.41000000000005,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.410000
43.54499999999997,-79.37500000000006,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.375000
43.54499999999997,-79.44500000000005,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.445000
43.54499999999997,-79.34000000000006,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.340000
43.54499999999997,-79.27000000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.270000
43.54499999999997,-79.20000000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.200000
43.54499999999997,-79.16500000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.165000
43.54499999999997,-79.30500000000006,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.305000
43.54499999999997,-79.13000000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.130000
43.54499999999997,-79.09500000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.095000
43.54499999999997,-79.06000000000009,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.060000
43.54499999999997,-79.02500000000009,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.025000
43.54499999999997,-79.23500000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-79.235000
43.57999999999997,-79.9,0,"9483 5th Line, Halton Hills ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.900000
43.54499999999997,-78.9900000000001,0,Pickering ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-78.990000
43.57999999999997,-79.86500000000001,0,"Unnamed Road, Halton Hills ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.865000
43.54499999999997,-78.9550000000001,0,Regional Municipality of Durham ON,https://www.walkscore.com/score/loc/lat=43.545000/lng=-78.955000
43.54499999999997,-78.9200000000001,0,Niagara County NY,https://www.walkscore.com/score/loc/lat=43.545000/lng=-78.920000
43.57999999999997,-79.83000000000001,32,"8021 Eighth Line North, Halton Hills ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.830000
43.57999999999997,-79.76000000000002,83,"3051 Battleford Road, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.760000
43.57999999999997,-79.72500000000002,51,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.725000
43.57999999999997,-79.79500000000002,38,"7228 Ninth Line, Milton ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.795000
43.57999999999997,-79.65500000000003,80,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.655000
43.57999999999997,-79.69000000000003,56,"1551 Princelea Place, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.690000
43.57999999999997,-79.62000000000003,94,"79 Agnes Street, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.620000
43.57999999999997,-79.55000000000004,33,"Waterfront Trail, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.550000
43.57999999999997,-79.58500000000004,34,"566 Exbury Crescent, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.585000
43.57999999999997,-79.44500000000005,0,"1 Sussex Drive, Toronto ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.445000
43.57999999999997,-79.48000000000005,0,"129 Lakeshore Drive, Toronto ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.480000
43.57999999999997,-79.51500000000004,1,Toronto ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.515000
43.57999999999997,-79.41000000000005,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.410000
43.57999999999997,-79.37500000000006,0,"40 Avenue of the Island, Toronto ON",https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.375000
43.57999999999997,-79.27000000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.270000
43.57999999999997,-79.20000000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.200000
43.57999999999997,-79.34000000000006,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.340000
43.57999999999997,-79.16500000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.165000
43.57999999999997,-79.13000000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.130000
43.57999999999997,-79.30500000000006,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.305000
43.57999999999997,-79.09500000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.095000
43.57999999999997,-79.23500000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.235000
43.57999999999997,-79.06000000000009,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.060000
43.57999999999997,-79.02500000000009,0,Regional Municipality of Durham ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-79.025000
43.57999999999997,-78.9550000000001,0,Regional Municipality of Durham ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-78.955000
43.61499999999997,-79.9,3,"10200 Trafalgar Road, Halton Hills ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.900000
43.57999999999997,-78.9900000000001,0,Regional Municipality of Durham ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-78.990000
43.61499999999997,-79.86500000000001,0,"9660 Ninth Line, Halton Hills ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.865000
43.57999999999997,-78.9200000000001,0,Regional Municipality of Durham ON,https://www.walkscore.com/score/loc/lat=43.580000/lng=-78.920000
43.61499999999997,-79.79500000000002,2,"2718-2900 Steeles Avenue West, Brampton ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.795000
43.61499999999997,-79.83000000000001,9,"8853 Tenth Line North, Halton Hills ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.830000
43.61499999999997,-79.72500000000002,4,"Macdonald-Cartier Freeway, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.725000
43.61499999999997,-79.69000000000003,54,"5980 McLaughlin Road, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.690000
43.61499999999997,-79.76000000000002,30,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.760000
43.61499999999997,-79.62000000000003,73,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.620000
43.61499999999997,-79.58500000000004,66,"3026 Golden Orchard Drive, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.585000
43.61499999999997,-79.65500000000003,58,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.655000
43.61499999999997,-79.55000000000004,60,"Sherway Gardens Rd, Toronto ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.550000
43.61499999999997,-79.48000000000005,21,"300 Humber Bay Park Rd W, Toronto ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.480000
43.61499999999997,-79.44500000000005,0,"1391 Lake Shore Boulevard West, Toronto ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.445000
43.61499999999997,-79.41000000000005,0,"Unnamed Road, Toronto ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.410000
43.61499999999997,-79.34000000000006,0,"Tommy Thompson Park, Toronto ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.340000
43.61499999999997,-79.30500000000006,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.305000
43.61499999999997,-79.51500000000004,58,"55 Goldthorne Ave, Toronto ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.515000
43.61499999999997,-79.23500000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.235000
43.61499999999997,-79.37500000000006,11,"443 Lakeshore Avenue, Toronto ON",https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.375000
43.61499999999997,-79.27000000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.270000
43.61499999999997,-79.20000000000007,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.200000
43.61499999999997,-79.16500000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.165000
43.61499999999997,-79.13000000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.130000
43.61499999999997,-79.09500000000008,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.095000
43.61499999999997,-79.06000000000009,0,Toronto ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.060000
43.61499999999997,-79.02500000000009,0,Regional Municipality of Durham ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-79.025000
43.61499999999997,-78.9550000000001,0,Regional Municipality of Durham ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-78.955000
43.61499999999997,-78.9900000000001,0,Regional Municipality of Durham ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-78.990000
43.61499999999997,-78.9200000000001,0,Regional Municipality of Durham ON,https://www.walkscore.com/score/loc/lat=43.615000/lng=-78.920000
43.64999999999996,-79.86500000000001,15,"10184 Winston Churchill Boulevard, Halton Hills ON",https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.865000
43.64999999999996,-79.9,84,"236 Guelph Street, Halton Hills ON",https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.900000
43.64999999999996,-79.83000000000001,6,"9603-9999 Heritage Road, Brampton ON",https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.830000
43.64999999999996,-79.79500000000002,9,"51 Links Lane, Brampton ON",https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.795000
43.64999999999996,-79.76000000000002,70,"12 Ozark Court, Brampton ON",https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.760000
43.64999999999996,-79.69000000000003,42,"340 Superior Boulevard, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.690000
43.64999999999996,-79.65500000000003,44,"854 Westport Crescent, Mississauga ON",https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.655000
43.64999999999996,-79.58500000000004,21,"590 Rathburn Road, Toronto ON",https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.585000
43.64999999999996,-79.62000000000003,40,Mississauga ON,https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.620000
43.64999999999996,-79.72500000000002,54,"124 Meadowlark Drive, Brampton ON",https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.725000
43.64999999999996,-79.55000000000004,66,Toronto ON,https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.550000
43.64999999999996,-79.51500000000004,93,Toronto ON,https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.515000
43.64999999999996,-79.48000000000005,99,Toronto ON,https://www.walkscore.com/score/loc/lat=43.650000/lng=-79.480000
